"database_name","table_name","column_name","column_position","data_type","is_nullable","column_key"
normalized,ssp-clicks-unassigned-v1-normalized-dist,json_qa,40,String,YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,json_cache,41,String,YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,video_length,42,Nullable(Int64),YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,json_extra,43,String,YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,referer,44,Nullable(String),YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,hostname,45,String,YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,domain_pixel,46,String,YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,code_error,47,Nullable(String),YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,message_error,48,Nullable(String),YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,id_os,49,Int64,YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,ttl_tappx,50,Int64,YES,""
normalized,ssp-clicks-unassigned-v1-normalized-dist,kafka_partition_id,51,Nullable(Int32),YES,""
normalized,ssp-clicks-validated-v1-normalized,ts_request,1,DateTime64(3),YES,""
normalized,ssp-clicks-validated-v1-normalized,ts_delivery_ad,2,DateTime64(3),YES,""
normalized,ssp-clicks-validated-v1-normalized,ts_click,3,Nullable(DateTime64(3)),YES,""
normalized,ssp-clicks-validated-v1-normalized,ttl,4,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized,id_request,5,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized,subid_request,6,Nullable(Int64),YES,""
normalized,ssp-clicks-validated-v1-normalized,datacenter,7,String,YES,PRI
normalized,ssp-clicks-validated-v1-normalized,canary,8,Bool,YES,""
normalized,ssp-clicks-validated-v1-normalized,ad_format,9,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,ad_markup,10,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,track_type,11,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,user_id,12,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized,endpoint,13,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,endpoint_type,14,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,mediation_connection,15,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,adunit,16,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,id_app,17,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized,id_size,18,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized,ad_size,19,String,YES,PRI
normalized,ssp-clicks-validated-v1-normalized,bundle,20,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,bundle_numerico,21,Nullable(Int64),YES,""
normalized,ssp-clicks-validated-v1-normalized,channel,22,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized,bundle_click,23,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized,inventory_type,24,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,country,25,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,network_id,26,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized,network_name,27,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,network_key,28,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,ip,29,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,ipv6,30,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,ip_click,31,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized,ua_request,32,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,ua_click,33,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized,json_data,34,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,json_device,35,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,json_prices,36,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,price_network_response_gross,37,Float32,YES,""
normalized,ssp-clicks-validated-v1-normalized,price_network_response_net,38,Float32,YES,""
normalized,ssp-clicks-validated-v1-normalized,price_publisher_response,39,Float32,YES,""
normalized,ssp-clicks-validated-v1-normalized,json_qa,40,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,json_cache,41,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,video_length,42,Nullable(Int64),YES,""
normalized,ssp-clicks-validated-v1-normalized,json_extra,43,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,referer,44,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized,hostname,45,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,domain_pixel,46,String,YES,""
normalized,ssp-clicks-validated-v1-normalized,code_error,47,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized,message_error,48,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized,id_os,49,Int64,YES,PRI
normalized,ssp-clicks-validated-v1-normalized,ttl_tappx,50,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized,kafka_partition_id,51,Nullable(Int32),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ts_request,1,DateTime64(3),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ts_delivery_ad,2,DateTime64(3),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ts_click,3,Nullable(DateTime64(3)),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ttl,4,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,id_request,5,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,subid_request,6,Nullable(Int64),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,datacenter,7,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,canary,8,Bool,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ad_format,9,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ad_markup,10,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,track_type,11,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,user_id,12,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,endpoint,13,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,endpoint_type,14,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,mediation_connection,15,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,adunit,16,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,id_app,17,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,id_size,18,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ad_size,19,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,bundle,20,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,bundle_numerico,21,Nullable(Int64),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,channel,22,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,bundle_click,23,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,inventory_type,24,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,country,25,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,network_id,26,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,network_name,27,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,network_key,28,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ip,29,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ipv6,30,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ip_click,31,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ua_request,32,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ua_click,33,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,json_data,34,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,json_device,35,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,json_prices,36,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,price_network_response_gross,37,Float32,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,price_network_response_net,38,Float32,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,price_publisher_response,39,Float32,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,json_qa,40,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,json_cache,41,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,video_length,42,Nullable(Int64),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,json_extra,43,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,referer,44,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,hostname,45,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,domain_pixel,46,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,code_error,47,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,message_error,48,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,id_os,49,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,ttl_tappx,50,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-dist,kafka_partition_id,51,Nullable(Int32),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ts_request,1,DateTime64(3),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ts_delivery_ad,2,DateTime64(3),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ts_click,3,Nullable(DateTime64(3)),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ttl,4,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,id_request,5,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,subid_request,6,Nullable(Int64),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,datacenter,7,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,canary,8,Bool,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ad_format,9,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ad_markup,10,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,track_type,11,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,user_id,12,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,endpoint,13,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,endpoint_type,14,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,mediation_connection,15,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,adunit,16,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,id_app,17,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,id_size,18,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ad_size,19,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,bundle,20,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,bundle_numerico,21,Nullable(Int64),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,channel,22,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,bundle_click,23,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,inventory_type,24,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,country,25,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,network_id,26,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,network_name,27,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,network_key,28,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ip,29,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ipv6,30,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ip_click,31,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ua_request,32,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ua_click,33,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,json_data,34,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,json_device,35,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,json_prices,36,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,price_network_response_gross,37,Float32,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,price_network_response_net,38,Float32,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,price_publisher_response,39,Float32,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,json_qa,40,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,json_cache,41,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,video_length,42,Nullable(Int64),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,json_extra,43,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,referer,44,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,hostname,45,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,domain_pixel,46,String,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,code_error,47,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,message_error,48,Nullable(String),YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,id_os,49,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,ttl_tappx,50,Int64,YES,""
normalized,ssp-clicks-validated-v1-normalized-mv,kafka_partition_id,51,Nullable(Int32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,date,1,String,YES,PRI
normalized,ssp-dmn-deliveries-aggregate-normalized,hour,2,Int64,YES,PRI
normalized,ssp-dmn-deliveries-aggregate-normalized,minute,3,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,datacenter,4,String,YES,PRI
normalized,ssp-dmn-deliveries-aggregate-normalized,canary,5,Bool,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,endpoint,6,String,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,endpoint_type,7,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,mediation_connection,8,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,id_user,9,Nullable(Int64),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,adunit,10,String,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,id_app,11,Nullable(Int64),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,bundle,12,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,bundle_numerico,13,Nullable(Int64),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,channel,14,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,id_os,15,Int64,YES,PRI
normalized,ssp-dmn-deliveries-aggregate-normalized,inventory_type,16,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,country,17,String,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,id_size,18,Nullable(Int64),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,ad_size,19,String,YES,PRI
normalized,ssp-dmn-deliveries-aggregate-normalized,network_id,20,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,network_name,21,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,network_key,22,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,json_data,23,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,json_qa,24,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,delivery_network,25,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,delivery_winner,26,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,delivery_cache,27,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,delivery_cache_winner,28,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,delivery_network_rejected_ad,29,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,sum_price_user_in_request,30,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,sum_price_user_dash_request,31,Float32,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,sum_price_user_used,32,Float32,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,max_price_user_request,33,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,min_price_user_request,34,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,sum_price_network_request,35,Float32,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,max_price_network_request,36,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,min_price_network_request,37,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,sum_price_network_response_gross,38,Float32,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,max_price_network_response_gross,39,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,min_price_network_response_gross,40,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,sum_price_network_response_net,41,Float32,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,max_price_network_response_net,42,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,min_price_network_response_net,43,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,sum_price_publisher_response,44,Float32,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,max_price_publisher_response,45,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,min_price_publisher_response,46,Nullable(Float32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,total_time_response,47,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,total_time_response_with_ad,48,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,total_time_response_with_ad_cache,49,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized,kafka_partition_id,50,Nullable(Int32),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,date,1,String,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,hour,2,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,minute,3,Int64,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,datacenter,4,String,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,canary,5,Bool,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,endpoint,6,String,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,endpoint_type,7,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,mediation_connection,8,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,id_user,9,Nullable(Int64),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,adunit,10,String,YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,id_app,11,Nullable(Int64),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,bundle,12,Nullable(String),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,bundle_numerico,13,Nullable(Int64),YES,""
normalized,ssp-dmn-deliveries-aggregate-normalized-dist,channel,14,Nullable(String),YES,""
